,AAPL,MSFT,AMZN,NVDA,TSLA,TSM,XOM,PG,HD,MA,CVX,LLY,PEP,NSRGY,ABBV,MRK,KO,LVMUY,NVO,PFE,AVGO,CMCSA,TMO,NKE,CRM,ADBE,NFLX,CSCO,AZN,ACN,SHEL,INTC,MCD,VZ,600519.SS,DIS,BUD,SAP,TMUS,LRLCY,AMT,COP,PM,DHR,UNP,TXN,IBM,RTX,COST,SHOP,NEE,MO,GSK,TTE,BABA,MDLZ,T,DUK,SBUX,PBR,DE,GILD,LOW,QCOM,PLD,TGT,BA,CAT,UL,RIO,BP,FDX,CVS,SNY,ENB,MU,ZTS,PAYX,CSX,GM
Yearly Average Close,171.28199545288086,310.41209228515623,121.3728003540039,36.55249769592285,217.4752395629883,90.90764193725586,103.25033352661133,143.5260863647461,296.72154907226565,381.91423181152345,150.4607318725586,459.89677856445314,169.0211710205078,113.77630227661133,140.46356637573243,103.6952258605957,57.06470185852051,167.41408721923827,83.68572616577148,33.94935279083252,76.41559144592286,39.35094970703125,527.5923060302734,109.77999282836915,202.86212994384766,465.5967598876953,390.2478798828125,48.32021371459961,66.66525337219238,293.80613708496094,58.114250869750975,33.158074005126956,269.0899420776367,32.51949737548828,1674.5682236852724,91.12699285888672,58.04183821105957,130.27959124755859,140.2958244934082,86.03647521972657,183.79715441894533,106.5038109741211,88.34257620239258,217.19534674072267,202.74866052246094,161.23720489501954,131.38772711181642,86.89360717773438,519.0168836669922,56.293119857788085,66.60091900634765,38.5998747253418,33.533800315856936,57.72801889038086,86.64881918334962,67.359060546875,15.032506351470948,88.24846081542968,97.23644766235351,10.372325080871581,387.2376253662109,74.55213973999024,203.94632556152345,115.82175500488282,114.78423541259765,133.80179516601564,212.07215997314452,243.01331463623046,48.10334889221191,61.00021141052246,34.27049287414551,229.410734375,70.22498345947265,48.36752784729004,33.57316512298584,65.53633624267579,171.52551049804688,110.54792877197265,30.824922744750978,34.13489168548584
